location_id,location,lng,lat,centreline_type,centreline_id,px,latest_count_id,latest_count_date
5704,QUEEN ST W AT UNIVERSITY AVE (PX 80),-79.3866,43.65085,2,13466604,80,40369,########
5705,COLLEGE ST AT UNIVERSITY AVE (PX 83),-79.3905,43.65986,2,13465166,83,40365,########
5706,BAY ST AT LAKE SHORE BLVD W (PX 212),-79.3778,43.64301,2,13467798,212,29127,########
5707,BAY ST AT WELLINGTON ST (PX 60),-79.3797,43.64733,2,13467163,60,38453,3/2/2019
5708,HOWDEN RD AT LAWRENCE AVE & UNDERWRITERS RD (PX 1284),-79.288,43.74682,2,13450586,1284,26115,########
5709,GALLOWAY RD AT LAWRENCE AVE (PX 502),-79.1964,43.76615,2,13447579,502,27333,########
5710,LAWRENCE AVE AT PIMLICO RD (PX 1656),-79.4824,43.70754,2,13457121,1656,40787,########
5711,DUFFLAW RD AT LAWRENCE AVE (PX 1123),-79.4609,43.71275,2,13456252,1123,40797,########
5712,APEX RD AT GOOD SHEPHERD CRT & LAWRENCE AVE(PX 1707),-79.4586,43.71328,2,13456161,1707,40799,########
5713,BOLINGBROKE RD AT LAWRENCE AVE (PX 1437),-79.4495,43.71497,2,13455864,1437,38047,########
5714,BROOKVIEW DR AT LAWRENCE AVE W,-79.4351,43.71804,2,13455343,2532,35501,3/9/2017
5715,ELLERSLIE AVE AT NORTON AVE & YONGE ST,-79.4136,43.77199,2,13447189,,39525,########
5716,# 5697 YONGE ST AT 100M N OF BISHOP AVE & GO TERMINAL (PX 2060),-79.4162,43.78266,1,3563890,2060,38659,########
5717,CUMMER AVE AT DREWRY AVE & YONGE ST (PX 129),-79.4173,43.78707,2,13445250,129,38567,########
5718,CITY VIEW DR AT DIXON RD & KELFIELD ST (PX 195),-79.5771,43.69021,2,13460340,195,34821,########
5719,DIXON RD AT ROYAL YORK RD & ST PHILLIPS RD (PX 433),-79.5343,43.69982,2,13458463,433,33737,########
5720,BLOOR ST AT TED ROGERS WAY (PX 14),-79.3806,43.67161,2,13463195,14,36463,########
5721,INGLEWOOD DR AT MOUNT PLEASANT RD (PX 133),-79.3836,43.68832,2,13460221,133,35199,########
5722,EGLINTON AVE AT MOUNT PLEASANT RD (PX 92),-79.3902,43.70841,2,13456819,92,35225,1/9/2017
5723,ANCASTER RD AT WILSON AVE (PX 1667),-79.4655,43.73093,2,13453489,1667,33321,3/8/2016
5724,BIRCHWOOD AVE AT YORK MILLS RD,-79.3916,43.74648,2,13450870,,8900,########
5725,LESMILL RD AT YORK MILLS RD (PX 916),-79.352,43.7547,2,13449541,916,33307,3/9/2016
5726,BAYVIEW AVE AT POST RD (PX 643),-79.3819,43.73641,2,13452469,643,27325,5/9/2011
5728,BAYVIEW AVE AT BAYVIEW MEWS LANE (PX 1147),-79.3887,43.76938,2,13447529,1147,39379,########
5729,BROWNS LINE AT JELLICOE AVE,-79.5429,43.59652,2,13470590,,34169,########
5730,CASEBRIDGE CT AT MCLEVIN AVE & MORNINGSIDE AVE (PX 1536),-79.2027,43.80893,2,13442514,1536,39411,########
5731,ARJAY CR AT BAYVIEW AVE,-79.3826,43.74005,2,13451895,,5112,########
5732,BROADVIEW AVE AT EASTERN AVE DIVERSION (PX 817),-79.3489,43.65666,2,13465575,817,40605,########
5733,BROADVIEW AVE AT HOGARTH AVE & MONTCREST BLVD,-79.3562,43.67337,2,13462857,,16989,########
5735,# 4725 SHEPPARD AVE AT SHEPPARD AVE,-79.2573,43.78996,1,9344467,,5127,########
5736,LAPSLEY RD AT SHEPPARD AVE E & WASHBURN WAY (PX 1141),-79.2275,43.79615,2,13443760,1141,30937,4/2/2014
5737,BRECKON GT AT BRENYON WAY & SHEPPARD AVE (PX 1473),-79.2069,43.80048,2,13443237,1473,30941,4/3/2014
5738,ALLANFORD RD AT SHEPPARD AVE (PX 863),-79.2935,43.78212,2,13445612,863,39533,########
5739,PARKWAY FOREST DR AT PLAZA ENTRANCE & SHEPPARD AVE (PX 1453),-79.3437,43.77583,2,13446518,1453,38289,########
5740,IDAGROVE GT AT SHEPPARD AVE (PX 1686),-79.1755,43.80734,2,13442597,1686,37647,########
5741,OAKDALE RD AT SHEPPARD AVE (PX 1247),-79.5238,43.73696,2,13452693,1247,38983,########
5742,MAGELLAN DR AT SHEPPARD AVE (PX 2262),-79.5097,43.73967,2,13452238,2262,28355,2/9/2012
5743,GODDARD ST AT SHEPPARD AVE (PX 1665),-79.4481,43.75352,2,13449931,1665,39733,########
5744,DONLANDS AVE AT MORTIMER AVE (PX 663),-79.3403,43.68763,2,13460235,663,29655,########
5745,BURNHAMTHORPE RD AT KIPLING AVE (PX 726),-79.5394,43.65098,2,13466915,726,36797,3/6/2018
5746,KIPLING AVE AT MOUNT OLIVE DR & PANORAMA CT (PX 1254),-79.5838,43.74681,2,13451253,1254,31581,########
5747,LESLIE ST AT MAROWYNE DR (PX 1120),-79.3646,43.77484,2,13446677,1120,28937,########
5748,DON MILLS RD AT ROCHEFORT DR,-79.338,43.71801,2,13455130,,34181,########
5749,DON MILLS RD AT HAVENBROOK BLVD & PARKWAY (PX 0897),-79.3465,43.76957,2,13447423,897,38749,########
5750,DON MILLS RD AT SENECA HILL DR (PX 1067),-79.3542,43.79027,2,13444705,1067,36223,########
5751,DON MILLS RD AT LEITH HILL RD (PX 1046),-79.3479,43.77713,2,13446349,1046,27171,########
5752,DON MILLS RD AT ESTERBROOKE AVE & FAIRVIEW MAL (PX 629),-79.3487,43.77909,2,13446105,629,36493,########
5753,DON MILLS RD AT GOODVIEW RD,-79.3529,43.7839,2,13445522,,5164,########
5754,DEERFORD RD AT DON MILLS RD (PX 1040),-79.3507,43.78542,2,13445327,1040,30455,########
5755,CLIFFWOOD RD AT DON MILLS RD (S),-79.3547,43.80491,2,13443039,,26043,7/6/2010
5756,GERRARD ST AT GREENWOOD AVE (PX 369),-79.328,43.67092,2,13463183,369,25185,########
5757,BEECROFT RD AT PARK HOME AVE (PX 1705),-79.4163,43.76852,2,13447724,1705,29829,########
5758,COXWELL AVE AT EASTERN AVE (PX 301),-79.3162,43.66549,2,13464080,301,33837,5/9/2016
5759,COXWELL AVE AT PLAINS RD (PX 1744),-79.3288,43.69594,2,13458660,1744,33825,5/5/2016
5760,ISLINGTON AVE AT HIGHWAY 401 S TCS / RESOURCES RD (PX 712),-79.5518,43.7081,2,13457178,712,31207,########
5761,DUNCANWOODS DR AT ISLINGTON AVE & ROWNTREE MILL (PX 1204),-79.5689,43.75471,2,13449995,1204,31169,########
5762,GLEBEMOUNT AVE AT MORTIMER AVE (PX 2409),-79.3207,43.69145,2,13459488,2409,37855,########
5763,FINCH AVE AT PELICAN GT,-79.5225,43.75635,2,13449643,,35579,3/6/2017
5764,FINCH AVE AT JAYZEL DR (PX 1663),-79.5491,43.75065,2,13450552,1663,24951,########
5765,ISLAND RD AT PORT UNION RD (PX 1219),-79.1435,43.79593,2,13443640,1219,29781,########
5766,QUEEN ST E AT WOODBINE AVE (PX 548),-79.3058,43.66876,2,13463494,548,38527,3/5/2019
5767,GERRARD ST E AT WOODBINE AVE (PX 365),-79.3108,43.68079,2,13461421,365,39271,########
5768,COSBURN AVE AT WOODBINE AVE (PX 665),-79.3174,43.69644,2,13458538,665,41187,########
5769,DREWRY AVE AT HILDA AVE (PX 1693),-79.4241,43.78564,2,13445427,1693,38191,########
5770,CRESCENT TOWN RD AT DAWES RD (PX 1360),-79.2973,43.69652,2,13458464,1360,25195,1/6/2010
5771,DAWES RD AT GOWER ST (PX 655),-79.2969,43.70226,2,13457585,655,37703,########
5772,CLAIRTON CRES N AT SCARLETT RD,-79.5059,43.6761,2,13462743,,24495,########
5773,MOUNTCASTLE GT AT STEELES AVE,-79.3205,43.82057,2,13441950,2474,36161,########
5774,SHEPPARD AVE AT YMCA DRIVEWAY,-79.3871,43.76692,1,439196,,4276,########
5775,# 2269 LAKE SHORE BLVD AT LAKE SHORE BLVD,-79.4844,43.62013,1,14660388,,4282,########
5776,BIRCHMOUNT RD AT KINGSTON RD (PX 154),-79.2623,43.69305,2,13459028,154,35789,########
5777,KINGSTON RD AT MANSE RD (PX 1188),-79.178,43.77486,2,13446300,1188,28301,2/2/2012
5778,BEECH AVE AT KINGSTON RD (PX 159),-79.2907,43.68025,2,13461467,159,37567,########
5779,OAK ST AT WESTON RD (PX 942),-79.5336,43.70778,2,13457191,942,28321,########
5780,GAYDON AVE AT LILAC AVE & WESTON RD (PX 795),-79.5375,43.72038,2,13455182,795,28753,########
5781,BRADSTOCK RD AT WESTON RD (PX 637),-79.5395,43.73899,2,13452395,637,28691,########
5782,HIGHWAY 27 AT QUEENS PLATE DR (PX 1246),-79.598,43.72276,2,13454932,1246,37097,4/7/2018
5783,ALBION RD AT SILVERSTONE DR (PX 1156),-79.6001,43.74295,2,13451893,1156,30653,########
5784,ALBION RD AT ARCOT BLVD & IRWIN RD (PX 1071),-79.5521,43.72674,2,13454299,1071,33935,########
5785,ALBION RD AT CLAIREPORT CR & CODLIN CR (PX 2072),-79.6325,43.74776,2,13451185,2072,33907,########
5786,MARTIN GROVE RD AT REXDALE BLVD (PX 790),-79.5811,43.71384,2,13456327,790,34007,5/7/2016
5787,DANFORTH RD AT MACK AVE & MYSTIC AVE (PX 376),-79.2727,43.70018,2,13457874,376,32613,6/8/2015
5788,DANFORTH RD AT SEMINOLE AVE (PX 969),-79.2445,43.74782,2,13450358,969,33885,########
5789,PAGET RD AT VICTORIA PARK AVE,-79.3162,43.75996,2,13448712,,36153,########
5790,DAWES RD AT VICTORIA PARK AVE (PX 1131),-79.2951,43.70675,2,13456890,1131,30225,########
5791,TEMPO AVE AT VICTORIA PARK AVE (PX 1530),-79.3374,43.8064,2,13442882,1530,27173,########
5792,SLOANE AVE AT VICTORIA PARK AVE,-79.3085,43.7388,2,13451925,,23469,2/2/2009
5793,JOHN ST AT WELLINGTON ST (PX 1489),-79.3892,43.64527,2,13467525,1489,23917,########
5794,ADELAIDE ST AT PETER ST (PX 270),-79.3929,43.64732,2,13467204,270,38685,4/9/2019
5795,ADELAIDE ST AT JOHN ST (PX 1090),-79.3903,43.64786,2,13467106,1090,38687,4/9/2019
5796,BIRCHMOUNT RD AT FUNDY BAY BLVD & IVY BUSH AVE (PX 1550),-79.3121,43.81076,2,13442499,1550,35405,########
5797,JANE ST AT PRITCHARD AVE (PX 1571),-79.4928,43.66954,2,13463827,1571,36599,########
5798,EGLINTON AVE AT JANE ST (PX 905),-79.4988,43.68448,2,13461228,905,37043,4/7/2018
5799,JANE ST AT LAWRENCE AVE (PX 430),-79.5038,43.70288,2,13457965,430,37139,########
5800,JANE ST AT QUEENS DR,-79.5051,43.70737,2,13457199,,29411,########
5801,CHALKFARM N DR AT EXBURY RD & JANE ST (PX 521),-79.5107,43.7293,2,13453888,521,31699,########
5802,DUNDAS ST AT LOGAN AVE (PX 290),-79.3439,43.66392,2,13464409,290,40691,########
5803,DUNDAS ST AT PAPE AVE (PX 288),-79.3393,43.66542,2,13464162,288,31967,4/2/2015
5804,DUNDAS ST AT LESLIE ST (PX 286),-79.3317,43.66673,2,13463914,286,29797,########
5805,DUNDAS ST AT WOODFIELD RD (PX 284),-79.3223,43.66786,2,13463717,284,40257,########
5806,DUNDAS ST AT WINDERMERE AVE (PX 1367),-79.4859,43.66563,2,13464462,1367,33579,5/4/2016
5807,DUNDAS ST W AT PAULART DR (PX 511),-79.5469,43.63102,2,13469285,511,37993,########
5808,DUNDAS ST W AT SHAVER AVE & SHORNCLIFFE RD (PX 778),-79.5447,43.63212,2,13469211,778,38017,########
5809,BRUNSWICK AVE AT COLLEGE ST,-79.4041,43.65721,2,13465625,,4374,########
5810,CLONMORE DR AT GERRARD ST,-79.2781,43.68878,2,13459860,,37335,########
5811,GERRARD ST AT LOGAN AVE (PX 373),-79.3452,43.66709,2,13463892,373,32709,########
5812,ANNETTE ST AT CLENDENAN AVE (PX 1428),-79.4723,43.66224,2,13464963,1428,28829,########
5813,BLOOR ST E AT SHERBOURNE ST (PX 262),-79.3769,43.67236,2,13463078,262,40317,########
5814,BLOOR ST AT RIVERVIEW GDNS,-79.4855,43.64854,2,13467210,,4385,########
5815,ABERFOYLE CR AT BLOOR ST & GARDENVALE RD (PX 1402),-79.519,43.64567,2,13467706,1402,38107,########
5816,BLOOR ST AT DOVERCOURT RD (PX 324),-79.4294,43.66115,2,13465043,324,40977,########
5817,BLOOR ST W AT LANSDOWNE AVE (PX 326),-79.4427,43.65834,2,13465512,326,40989,########
5818,BLOOR ST W AT MARGUERETTA ST W,-79.4404,43.65886,2,13465429,,4390,5/3/1993
5819,BLOOR ST AT HAVELOCK ST (PX 1270),-79.4324,43.66049,2,13465160,1270,37545,########
5820,BLOOR ST AT CHRISTIE ST & GRACE ST (PX 322),-79.4189,43.66347,2,13464653,322,38371,########
5821,BLOOR ST AT SHAVER AVE (PX 910),-79.5478,43.63903,2,13468541,910,38101,########
5822,AUKLAND RD AT BLOOR ST (PX 1516),-79.5406,43.64064,2,13468356,1516,38105,########
5823,DANFORTH AVE AT LINNSMORE CR (PX 1048),-79.3298,43.68206,2,13461240,1048,32347,5/7/2015
5824,DANFORTH AVE AT GLEDHILL AVE & PATRICIA DR (PX 352),-79.3086,43.68664,2,13460329,352,32353,5/7/2015
5825,KEELE ST AT QUINAN DR & WYNDALE DR,-79.4783,43.70962,2,13456818,,4413,########
5826,GRACEFIELD AVE AT KEELE ST (PX 2391),-79.4789,43.71222,2,13456374,2391,33511,4/7/2016
5827,MIDLAND AVE AT VERDUN AVE (PX 1279),-79.2557,43.72889,2,13453320,1279,33893,6/1/2016
5828,MIDLAND AVE AT STANSBURY CR (PX 1080),-79.2615,43.74254,2,13451218,1080,34949,########
5829,HUNTINGWOOD DR AT MIDLAND AVE (PX 1110),-79.2834,43.79706,2,13443751,1110,40417,########
5830,DOVERCOURT RD AT QUEEN ST (PX 556),-79.4224,43.64349,2,13467817,556,38491,########
5831,DEWSON ST AT DOVERCOURT RD (PX 1642),-79.4274,43.65617,2,13465850,1642,25939,########
5832,CASTLEFIELD AVE AT KINCORT ST (PX 798),-79.468,43.69701,2,13458825,798,27695,########
5833,BROCK AVE AT COLLEGE ST (PX 1153),-79.4364,43.65181,2,13466559,1153,41085,########
5834,DUPONT ST AT SYMINGTON AVE (PX 845),-79.4513,43.66575,2,13464361,845,40731,3/5/2020
5835,CALEDONIA RD AT ROGERS RD (PX 800),-79.458,43.68309,2,13461384,800,36853,########
5836,CALEDONIA RD AT KITCHENER AVE (PX 796),-79.4606,43.689,2,13460292,796,36829,3/8/2018
5837,CALEDONIA RD AT CASTLEFIELD AVE (PX 797),-79.4635,43.69844,2,13458553,797,36861,########
5838,BRIMLEY RD AT PROGRESS AVE (PX 1072),-79.2632,43.77528,2,13446436,1072,35339,########
5839,BRIMLEY RD AT CHARTLAND BLVD (PX 1521),-79.2747,43.80142,2,13443247,1521,35323,########
5840,ALEXMUIR BLVD AT BRIMLEY RD & BRIMWOOD BLVD (PX 1432),-79.2797,43.81106,2,13442432,1432,34903,########
5841,BRIMLEY RD AT PORT ROYAL S TR & WENLOCK GT (PX 1567),-79.2844,43.8213,2,13441891,1567,35337,########
5842,DUNN AVE AT KING ST (PX 1505),-79.4333,43.63774,2,13468520,1505,36419,########
5843,DUNN AVE AT QUEEN ST (PX 1330),-79.4345,43.64102,2,13468148,1330,38159,########
5844,BROCK AVE AT QUEEN ST (PX 1425),-79.4324,43.64147,2,13468080,1425,38161,########
5845,DAVENPORT RD AT OSLER ST (PX 1508),-79.4596,43.67044,2,13463595,1508,37079,4/7/2018
5846,LINDEN AVE AT ST CLAIR AVE (PX 1283),-79.2558,43.71777,2,13454978,1283,34969,########
5847,GLEN EDEN CRES AT SELWYN AVE & ST CLAIR AVE (PX 470),-79.3058,43.70695,2,13456851,470,34349,########
5848,OSCAR ROMERO WAY AT ST CLAIR AVE,-79.48,43.6698,2,13463761,,4445,9/7/1993
5849,RUNNYMEDE RD AT ST CLAIR AVE (PX 494),-79.4836,43.66899,2,13463893,494,36917,########
5850,DUFFERIN ST AT KING ST (PX 539),-79.4274,43.63896,2,13468374,539,34023,########
5851,BRANDON AVE AT DUFFERIN ST (PX 1272),-79.4399,43.67044,2,13463535,1272,33643,########
5852,DUFFERIN ST AT HOLMESDALE RD & MARTIN ST (PX 611),-79.4474,43.68863,2,13460330,611,33595,########
5853,DUFFERIN ST AT ROWAN AVE (PX 1647),-79.4488,43.69217,2,13459714,1647,33591,########
5854,DUFFERIN ST AT RIDELLE AVE,-79.4519,43.70148,2,13458063,,4455,########
5855,DUFFERIN ST AT ORFUS RD (PX 614),-79.4562,43.72046,2,13455007,614,33619,########
5856,BENTWORTH AVE AT DUFFERIN ST & RANEE AVE (PX 615),-79.4564,43.72162,2,13454825,615,33249,########
5857,# 4400 DUFFERIN ST AT DUFFERIN ST & 250M N STANSTEAD DR (PX 1625),-79.4661,43.76547,1,5336745,1625,34897,########
5858,DOLOMITE DR AT DUFFERIN ST (PX 1196),-79.4698,43.78084,2,13446092,1196,34889,########
5859,DUFFERIN ST AT SUPERTEST RD (PX 1533),-79.4691,43.77794,2,13446475,1533,34893,########
5860,HIGHWAY 401 N TCS AT MCCOWAN RD (PX 939),-79.2555,43.78274,2,13445484,939,32305,5/2/2015
5861,MCCOWAN RD AT SANDHURST S CIR (PX 1398),-79.2653,43.80513,2,13442901,1398,32267,########
5862,MCCOWAN RD AT TRITON RD (PX 1485),-79.2526,43.77544,2,13446387,1485,32291,########
5863,REINER RD AT WILSON HEIGHTS BLVD (PX 1140),-79.4549,43.7487,2,13450660,1140,39531,########
5864,COLLEGE ST AT OSSINGTON AVE (PX 829),-79.4227,43.6544,2,13466116,829,35181,########
5865,VAUGHAN RD AT MOIR AVE AND WINONA DR (PX 802),-79.4358,43.68992,2,13460056,802,36723,########
5866,MARLEE AVE AT ROSELAWN AVE (PX 805),-79.4411,43.70225,2,13457929,805,38977,########
5867,GLENCAIRN AVE AT MARLEE AVE (PX 804),-79.4438,43.709,2,13456841,804,37209,########
5868,OVERBROOK PL AT WILMINGTON AVE (PX 1534),-79.4569,43.76284,2,13448597,1534,40461,########
5869,COLLEGE ST AT CRAWFORD ST (PX 1303),-79.419,43.65516,2,13465995,1303,35147,########
5870,LAWRENCE AVE AT W R ALLEN RD W TCS (PX 1157),-79.445,43.71594,2,13455699,1157,36913,3/6/2018
5871,CHRISTIE ST AT DAVENPORT RD (PX 385),-79.4231,43.67556,2,13462648,385,36873,########
5872,BARTON AVE AT CHRISTIE ST (PX 1073),-79.4196,43.66657,2,13464157,1073,37467,########
5873,COLLEGE ST AT GRACE ST (PX 828),-79.4156,43.65495,2,13466022,828,35165,########
5874,CLINTON ST AT COLLEGE ST (PX 1426),-79.4139,43.65521,2,13465966,1426,35161,########
5875,BANFF RD AT EGLINTON AVE (PX 91),-79.3822,43.71002,2,13456522,91,26187,########
5876,EGLINTON AVE AT EXPLORER DR (PX 1483),-79.5941,43.65972,2,30012605,1483,31715,########
5878,EGLINTON AVE AT RICHARDSON AVE (PX 466),-79.4715,43.69098,2,13459957,466,29413,########
5879,EGLINTON AVE AT HARVIE AVE & RONALD AVE,-79.4574,43.69411,2,13459369,,19019,########
5880,EGLINTON AVE AT GLENARDEN RD & WESTOVER HILL RD,-79.4328,43.69946,2,13458307,,4521,1/7/1993
5881,EGLINTON AVE AT GLEN CEDAR RD & OLD PARK RD (PX 101),-79.4309,43.69985,2,13458244,101,30117,7/9/2013
5882,CHAPLIN CRES AT EGLINTON AVE (PX 98),-79.4174,43.70272,2,13457799,98,29421,########
5883,EGLINTON AVE AT HEDDINGTON AVE (PX 97),-79.4139,43.70347,2,13457668,97,27259,########
5884,EGLINTON AVE AT LASCELLES BLVD (PX 1308),-79.4037,43.7056,2,13457261,1308,26213,########
5885,EGLINTON AVE AT RAKELY CT & SPECTRUM WAY (PX 1654),-79.6063,43.64862,2,13467454,1654,38115,########
5886,EGLINTON AVE W AT SATELLITE DR (PX 1938),-79.6031,43.65158,2,14228124,1938,38117,########
5887,EDEN VALLEY DR AT EGLINTON AVE & RUSSELL RD (PX 1309),-79.5328,43.68109,2,13461913,1309,38133,########
5888,BATHURST ST AT DUNDAS ST (PX 196),-79.406,43.65231,2,13466407,196,32121,########
5889,BATHURST ST AT COLLEGE ST (PX 300),-79.4077,43.65648,2,13465757,300,32083,########
5890,BATHURST ST AT ULSTER ST (PX 1594),-79.4091,43.65981,2,13465217,1594,31933,4/2/2015
5891,BATHURST ST AT HARBORD ST (PX 303),-79.4098,43.66151,2,13464943,303,32191,########
5892,BATHURST ST AT NINA ST (PX 306),-79.417,43.67982,2,13461868,306,39075,########
5893,BATHURST ST AT CLAXTON BLVD & LONSDALE RD (PX 307),-79.42,43.68721,2,13460526,307,38369,########
5894,BAINBRIDGE AVE AT BATHURST ST / RAOUL WALLENBERG RD (PX 1194),-79.4373,43.75076,2,13450331,1194,31889,########
5895,BATHURST ST AT RIDGE HILL DR & VESTA DR (PX 918),-79.4259,43.70334,2,13457713,918,31943,4/1/2015
5896,BATHURST ST AT ELM RIDGE DR & ROSELAWN AVE (PX 309),-79.4264,43.70519,2,13457395,309,38899,########
5897,BATHURST ST AT GLENCAIRN AVE (PX 312),-79.4281,43.71233,2,13456244,312,32087,########
5898,BATHURST ST AT GLENGROVE AVE,-79.4286,43.7142,2,13455942,,38857,########
5899,BATHURST ST AT FAIRLAWN AVE & PRINCE CHARLES DR (PX 315),-79.4311,43.72495,2,13454320,315,39447,########
5900,BATHURST ST AT OLD ORCHARD GRV,-79.432,43.72907,2,13453759,,4549,########
5901,BATHURST ST AT NEPTUNE DR (PX 317),-79.4326,43.7315,2,13453312,317,31837,########
5902,BATHURST ST AT HILLCREST TTC YARD (PX 1537),-79.4151,43.67517,1,14014655,1537,26191,########
5903,BATHURST ST AT YORK DOWNS DR (PX 671),-79.4365,43.74725,2,13450847,671,31885,########
5904,BATHURST ST AT MCALLISTER RD,-79.438,43.75344,2,13449921,,37159,5/2/2018
5905,BATHURST ST AT CODSELL AVE (PX 1168),-79.4393,43.75865,2,13449155,1168,31891,########
5906,BATHURST ST AT BLUE FLAG GT & HORSHAM AVE (PX 674),-79.4417,43.76857,2,13447770,674,31895,########
5907,BATHURST ST AT FISHERVILLE RD,-79.4458,43.79006,2,13444915,,4558,########
5908,BATHURST ST AT CEDARCROFT BLVD & PATRICIA AVE (PX 899),-79.4455,43.78393,2,13445659,899,38305,2/5/2019
5909,BATHURST ST AT GREENWIN VILLAGE RD (PX 1399),-79.4454,43.79083,2,13444801,1399,31899,########
5910,BRIMORTON DR AT MARKHAM RD (PX 703),-79.2307,43.7735,2,13446592,703,30913,4/8/2014
5911,MARKHAM RD AT TUXEDO CRT (PX 957),-79.233,43.77954,2,13445821,957,30859,########
5912,BLAKEMANOR BLVD AT MARKHAM RD (PX 976),-79.2223,43.75103,2,13449802,976,31011,4/8/2014
5913,MARKHAM RD AT MCNICOLL AVE (PX 1560),-79.2478,43.824,2,13441776,1560,33165,3/9/2016
5914,BORDEN ST AT COLLEGE ST (PX 1154),-79.4052,43.65698,2,13465664,1154,35145,########
5915,AUGUSTA AVE AT COLLEGE ST (PX 826),-79.4032,43.65738,2,13465581,826,35143,########
5916,MACPHERSON AVE AT SPADINA RD,-79.4075,43.67587,2,13462553,2544,38361,########
5917,CASTLEFIELD AVE AT RONALD AVE (PX 1629),-79.4594,43.69893,2,13458449,1629,32689,########
5918,BLUE JAYS WAY AT KING ST & PETER ST (PX 1152),-79.3923,43.64605,2,13467412,1152,36413,########
5919,AVENUE RD AT DUPONT ST (PX 109),-79.3976,43.6772,2,13462302,109,38437,3/2/2019
5920,AVENUE RD AT COTTINGHAM ST (PX 110),-79.3986,43.67955,2,13461870,110,38085,########
5921,AVENUE RD AT EDMUND AVE (PX 173),-79.3998,43.68254,2,13461334,173,30591,########
5922,AVENUE RD AT BALMORAL AVE (PX 111),-79.4005,43.68431,2,13461005,111,37871,########
5923,AVENUE RD AT ROSELAWN AVE (PX 1030),-79.4104,43.70857,2,13456838,1030,35675,4/6/2017
5924,AVENUE RD AT ST CLEMENTS AVE (PX 117),-79.4111,43.71033,2,13456543,117,29541,########
5925,AVENUE RD AT FAIRLAWN AVE (PX 120),-79.4179,43.7279,2,13453915,120,28325,########
5926,AVENUE RD AT DUNBLAINE AVE (PX 122),-79.4201,43.73592,2,13452638,122,26687,########
5927,QUEENS PARK CR AT WELLESLEY ST (PX 84),-79.3906,43.66358,2,13464585,84,40361,########
5928,BEECROFT RD AT NORTH YORK BLVD (PX 1978),-79.4154,43.76633,2,14067820,1978,40959,########
5929,LAWRENCE AVE AT TOWER DR,-79.2983,43.74457,2,13450966,,9808,########
5930,CROCKFORD BLVD & LAWRENCE AVE E (PX 503),-79.2913,43.7461,2,13450708,503,26091,########
5931,CARNFORTH RD AT LAWRENCE AVE (PX 932),-79.3142,43.7415,2,13451515,932,37565,########
5932,LAWRENCE AVE AT ORTON PARK RD (PX 858),-79.2056,43.76405,2,13447932,858,26713,########
5933,DUVAL DR AT LAWRENCE AVE (PX 1442),-79.4746,43.70972,2,13456793,1442,40793,########
5934,BENTON RD AT LAWRENCE AVE (PX 399),-79.4719,43.7103,2,13456692,399,40795,########
5935,CALEDONIA RD AT LAWRENCE AVE (PX 427),-79.4666,43.71148,2,13456468,427,36865,########
5936,DUPLEX AVE AT JEDBURGH RD & LAWRENCE AVE (PX 421),-79.4056,43.72438,2,13454354,421,40813,3/4/2020
5937,HIGHWAY 401 S TCS AT NEILSON RD (PX 1362),-79.2152,43.7928,2,13444143,1362,37263,########
5938,HIGHWAY 401 N TCS AT NEILSON RD (PX 1361),-79.2164,43.79509,2,13443860,1361,37261,########
5941,CHURCH AVE AT CHURCHILL AVE & YONGE ST (PX 127),-79.414,43.77378,2,13446936,127,33849,########
5942,BYNG AVE AT YONGE ST,-79.4148,43.77659,2,13446544,,35735,4/8/2017
5943,EMPRESS AVE AT WILLOWDALE AVE (PX 1136),-79.4028,43.77148,2,13447240,1136,36719,########
5944,CUMMER AVE AT WILLOWDALE AVE (PX 806),-79.4099,43.78866,2,13445027,806,38285,########
